sector,subsector,tipo,tipo_id,definicion,magnitudes,keywords_fuertes,keywords_debiles
PESCA,PESCA INDUSTRIAL,INFRAESTRUCTURA PORTUARIA,PESCA.PESCA_INDUSTRIAL.INFRAESTRUCTURA_PORTUARIA,"Corresponde a aquella relacionada con las actividades marítimas de atraque, aprovisionamiento, descarga y varado de las embarcaciones. Ejemplos: muelles, de atraque, obras de defensa, rampas, gruas, varaderos.",METROS CUADRADOS SUPERFICIE PROYECTO | CAPACIDAD EN TONELADAS MENSUALES. (Para el caso de la infraestructura portuaria relacionada a la carga y descarga de productos) | METROS LINEALES (Se utiliza sólo para la construcción de muelles),"portuaria, atraque, aprovisionamiento, varado, gruas","varaderos, maritimas, muelles, rampas, defensa, embarcaciones, relacionada, descarga"
PESCA,PESCA INDUSTRIAL,INFRAESTRUCTURA APOYO,PESCA.PESCA_INDUSTRIAL.INFRAESTRUCTURA_APOYO,"Corresponde a obras complementarias y equipamientos. Tales como infraestructura, máquinas y equipos para la reparación y preparación de artes y equipos, descarga de rpoductos del mar, boxes, explanadas para la preparación de artes, taller mecánico, áreas para la comercialización y manipulación, servicios higiénicos, camino de acceso vehicular, accesos peatonales, dotación de agua, iluminación, grúa, huinche, entre otros.",METROS CUADRADOS EDIFICADOS | METROS CUADRADOS SUPERFICIE ÁREA DE ESTUDIO,"apoyo, preparacion, artes, equipos, rpoductos","equipamientos, boxes, explanadas, taller, mecanico, manipulacion, higienicos, dotacion"
PESCA,INTERSUBSECTORIAL PESCA,INTERSUBSECTORIAL PESCA,PESCA.INTERSUBSECTORIAL_PESCA.INTERSUBSECTORIAL_PESCA,Iniciativas que consideran acciones que agrupan proyectos relacionados con más de un subsector.,METROS CUADRADOS EDIFICADOS | METROS CUADRADOS SUPERFICIE PROYECTO | CAPACIDAD EN TONELADAS MENSUALES. (Para el caso de la infraestructura portuaria relacionada a la carga y descarga de productos) | METROS LINEALES (Se utiliza sólo para la construcción de muelles),"pesca, intersubsectorial, consideran, acciones, agrupan",relacionados
COMUNICACIONES,INTERSUBSECTORIAL COMUNICACIONES,INTERSUBSECTORIAL COMUNICACIONES,COMUNICACIONES.INTERSUBSECTORIAL_COMUNICACIONES.INTERSUBSECTORIAL_COMUNICACIONES,Iniciativas que consideran acciones que agrupan proyectos relacionados con más de un subsector.,"NUMERO DE USUARIOS (Se refiere al total de personas que operan/trabjan en el servicio) | NUMERO DE USUARIOS CUBIERTOS (Se refiere al total de personas que acceden al servicio.) | METROS CUADRADOS (Considera los metros cuadrado construidos) | KILOMETROS DE COBERTURA (Se refiere al área que se logra conectar con la inversión.) | KILOMETROS CUADRADOS (Se refiere al área cubierta por el servicio) | UNIDAD (Se refiere al número de unidades instaladas, ampliadas o mejoradas, contabilizándose por separado el hardware del software.) | NUMERO DE ENVIOS (Se refiere al número de despachos que se realicen)","comunicaciones, intersubsectorial, consideran, acciones, agrupan",relacionados
COMUNICACIONES,COMUNICACIONES,TELECOMUNICACIONES INFRAESTRUCTURA,COMUNICACIONES.COMUNICACIONES.TELECOMUNICACIONES_INFRAESTRUCTURA,"Toda aquella iniciativa de inversión relacionada con la transmisión de información mediante obras físicas tales como torres, fibra óptica, etc.",KILOMETROS DE COBERTURA (Se refiere al área que se logra conectar con la inversión.) | KILOMETROS CUADRADOS (Se refiere al área cubierta por el servicio),"telecomunicaciones, transmision, fisicas, torres, fibra","optica, informacion, relacionada, aquella"
COMUNICACIONES,COMUNICACIONES,TELECOMUNICACIONES SERVICIOS,COMUNICACIONES.COMUNICACIONES.TELECOMUNICACIONES_SERVICIOS,"Toda aquella iniciativa de inversión relacionada con la habilitación del servicio de información a las personas, tales como zonas de cobertura de wifi, zonas cobertura de telefonía movil, etc.",NUMERO DE USUARIOS CUBIERTOS (Se refiere al total de personas que acceden al servicio.) | KILOMETROS DE COBERTURA (Se refiere al área que se logra conectar con la inversión.) | KILOMETROS CUADRADOS (Se refiere al área cubierta por el servicio),"telecomunicaciones, cobertura, zonas, wifi, telefonia","movil, habilitacion, personas, informacion, relacionada, aquella"
COMUNICACIONES,COMUNICACIONES,COMUNICACIÓN POSTAL,COMUNICACIONES.COMUNICACIONES.COMUNICACION_POSTAL,"Toda aquella iniciativa de inversión pública relacionada con proyectos destinados a la prestación del servicio de correos, es decir inversión para envios escritos o paquetes, por tierra, mar, o aire por ejemplo centros de correos, recepción y despacho de correspondencia, paquetes o encomiendas a través de un intermediario.",METROS CUADRADOS (Se refiere al total de m2 construidos o mejorados para este objetivo) | NUMERO DE ENVIOS (Se refiere al número de despachos que se realicen),"postal, comunicacion, correos, paquetes, envios","escritos, tierra, despacho, correspondencia, encomiendas, intermediario, prestacion, mar"
COMUNICACIONES,COMUNICACIONES,TECNOLOGÍAS DE INFORMACIÓN Y COMUNICACIÓN (TICS),COMUNICACIONES.COMUNICACIONES.TECNOLOGIAS_DE_INFORMACION_Y_COMUNICACION_TICS,"Toda aquella iniciativa de inversión pública que diga relación con el desarrollo de aplicaciones, es decir, elaboración y puesta en marcha de programas o sistemas computacionales, equipos de comunicación de radio o televisión, circuitos cerrados de televisión y/o cámaras de vigilancia u otro propósito, considerando tanto hardware y software; y los procesos de construcción (instalación, implementación), mejoramiento, ampliación o reposición de éstos para mejorar su capacidad y calidad.","UNIDAD (Se refiere al número de unidades instaladas, ampliadas o mejoradas, contabilizándose por separado el hardware del software.)","comunicacion, tecnologias, tics, informacion, television","diga, relacion, aplicaciones, elaboracion, marcha, computacionales, radio, circuitos"
COMUNICACIONES,COMUNICACIONES,OTROS COMUNICACIONES,COMUNICACIONES.COMUNICACIONES.OTROS_COMUNICACIONES,Otras iniciativas que no son clasificables en tipos anteriores.,NUMERO DE USUARIOS (Se refiere al total de personas que acceden al servicio) | NUMERO DE USUARIOS CUBIERTOS (Se refiere al total de personas que acceden al servicio.) | METROS CUADRADOS (Se refiere al total de m2 construidos o mejorados) | KILOMETROS CUADRADOS (Se refiere al área cubierta por el servicio) | KILOMETROS DE COBERTURA (Se refiere al área que se logra conectar con la inversión.),comunicaciones,
COMUNICACIONES,ADMINISTRACION COMUNICACIONES,EDIFICACION PUBLICA,COMUNICACIONES.ADMINISTRACION_COMUNICACIONES.EDIFICACION_PUBLICA,Toda aquella inversión tendiente a mejorar la administración del sector. Considera iniciativas de inversión para la Edificación Pública destinada al funcionamiento administrativo del sector.,"METROS CUADRADOS (Se refiere al total de m2 que se mejore, construya o remodele) | NUMERO DE FUNCIONARIOS | UNIDAD (Para la compra de equipos o equipamiento)","tendiente, mejorar, aquella",
MINERIA,INTERSUBSECTORIAL MINERIA,INTERSUBSECTORIAL MINERIA,MINERIA.INTERSUBSECTORIAL_MINERIA.INTERSUBSECTORIAL_MINERIA,Iniciativas que consideran acciones que agrupan proyectos relacionados con más de un subsector.,METROS CUADRADOS | METROS CUBICOS | METROS LINEALES | TONELADAS METRICAS | UNIDAD | HECTAREAS,"mineria, intersubsectorial, consideran, acciones, agrupan",relacionados
MINERIA,ADMINISTRACION MINERIA,EDIFICACION PUBLICA,MINERIA.ADMINISTRACION_MINERIA.EDIFICACION_PUBLICA,Toda aquella inversión para la administración del sector o subsectores. Considera iniciativas de inversión para la Edificación Pública y equipamiento destinada al funcionamiento administrativo del sector.,METROS CUADRADOS | NUMERO DE FUNCIONARIOS | UNIDAD (Para la compra de equipos o equipamiento),"subsectores, aquella",
MINERIA,MINERIA METALICA,MINERIA METALICA,MINERIA.MINERIA_METALICA.MINERIA_METALICA,"Aquella inversión relacionada con la extracción de minerales metálicos: cobre, hierro, plata, oro, molibdeno y otros.",METROS CUADRADOS | METROS CUBICOS | METROS LINEALES | TONELADAS METRICAS | UNIDAD | HECTAREAS,"metalica, mineria, cobre, hierro, plata","oro, molibdeno, minerales, metalicos, extraccion, relacionada, aquella"
MINERIA,MINERIA NO METALICA,MINERIA NO METALICA,MINERIA.MINERIA_NO_METALICA.MINERIA_NO_METALICA,"Toda inversión relacionada con la extracción de minerales no-metálicos: azufre, salitre, piedras preciosas, arcilla, arena, cal, y otros.",METROS CUADRADOS | METROS CUBICOS | METROS LINEALES | TONELADAS METRICAS | UNIDAD | HECTAREAS,"metalica, mineria, azufre, salitre, piedras","preciosas, arcilla, arena, cal, minerales, metalicos, extraccion, relacionada"
MINERIA,HIDROCARBUROS,HIDROCARBUROS,MINERIA.HIDROCARBUROS.HIDROCARBUROS,"Toda inversión relacionada con la extracción de recursos naturales utilizados en la generación de energía a través de combustión, como: petróleo, carbón y gas natural.",METROS CUADRADOS | METROS CUBICOS | METROS LINEALES | TONELADAS METRICAS | UNIDAD | HECTAREAS,"hidrocarburos, utilizados, petroleo, carbon, naturales","combustion, extraccion, generacion, natural, gas, recursos, relacionada, energia"
